Timestep,IMU1_tick,IMU1_ax,IMU1_ay,IMU1_az,IMU1_gx,IMU1_gy,IMU1_gz,IMU2_tick,IMU2_ax,IMU2_ay,IMU2_az,IMU2_gx,IMU2_gy,IMU2_gz,IMU3_tick,IMU3_ax,IMU3_ay,IMU3_az,IMU3_gx,IMU3_gy,IMU3_gz,IMU4_tick,IMU4_ax,IMU4_ay,IMU4_az,IMU4_gx,IMU4_gy,IMU4_gz,IMU5_tick,IMU5_ax,IMU5_ay,IMU5_az,IMU5_gx,IMU5_gy,IMU5_gz,move,label,person_id,qw,qx,qy,qz,roll,pitch,yaw,bgx,bgy,bgz,acc_lin_x,acc_lin_y,acc_lin_z
6126,676848,-31559,-3664,4216,-706,1772,518,676848,-4724,-31171,-1360,2408,1510,750,676847,-13248,30025,-640,-314,1743,-962,676847,1513,32128,10880,570,384,298,676889,-4104,-32712,296,142,1642,446,511,0,IMU_label_0_minheok,0.06064300453437605,0.8529581119421912,0.22739504135423363,-0.46591456345617954,-2.949810772833888,0.9656011095445733,0.6218237752144322,0.0,0.0,0.0,-31550.93509881156,-3662.93655277646,4221.476936465391
6127,676891,-32151,-4528,3680,-960,1699,-328,676891,-3144,31166,1344,1040,2379,-406,676890,-13352,30352,3952,-528,4551,-538,676890,385,-31000,15328,116,4457,-1552,676932,-4960,-32416,112,-756,1450,812,511,0,IMU_label_0_minheok,0.14421408779376424,0.37554105701847457,0.4304217691607906,0.8080274203316088,1.162879038414765,-0.5037912014186875,2.45323936083303,0.0,0.0,0.0,-32155.734152221044,-4535.883583641035,3676.5930518135306
6128,676934,-32599,-3256,3280,-1086,763,-464,676934,-3302,32304,1722,-1227,-2357,-960,676933,-12832,30576,2128,224,267,-574,676933,-4031,-30160,15024,165,-4122,344,676975,-4088,31632,3432,-520,2838,896,511,0,IMU_label_0_minheok,0.33256599248123664,-0.6635422671926418,-0.3903267542379141,0.5447536555360727,-1.781431895451029,0.48173266027314016,1.4556950111447347,0.0,0.0,0.0,-32594.45642859665,-3247.5014880934095,3281.8170411384262
6129,676977,-32423,-4936,2368,-940,1533,-554,676977,-5706,32544,564,1414,1413,-570,676976,-12800,29600,1912,214,889,-1176,676976,1745,32760,12152,-806,2461,-1222,677018,-6256,30208,2888,-807,-1182,2172,511,0,IMU_label_0_minheok,0.16435307554995918,-0.5295494299148013,-0.2169924085292558,-0.8034175517592649,0.468535929252549,-1.1737969732524256,-3.0528388325872338,0.0,0.0,0.0,-32432.043941252712,-4937.7122887924625,2364.6168686204596
6130,677020,-32447,-4720,2664,-2861,-153,-644,677020,-3124,32140,4394,-129,-1133,-2686,677019,-10808,29432,744,3344,913,-4180,677019,-367,-31272,13992,-266,2745,-4000,677061,-9376,31681,-664,-2431,-5252,4758,511,0,IMU_label_0_minheok,-0.697417919802533,-0.17232855665410005,0.650280131937337,-0.24707663529233606,-0.7064632451561129,-1.4457408864562487,1.3098655310269278,0.0,0.0,0.0,-32456.730067454722,-4719.205975094305,2663.069572142419
6131,677063,31577,-4016,2320,-3415,-626,530,677063,-5688,31054,490,-1665,-2639,-2440,677062,-13328,27488,560,2608,123,-6664,677062,-5855,-30960,13992,-137,-5659,-2204,677104,-4808,-32760,296,-3990,1798,7948,511,0,IMU_label_0_minheok,-0.034215534829658986,0.7270228713827142,0.40890676742327936,0.5505109419604647,2.344919254153177,-0.9763344808944162,1.464418616435867,0.0,0.0,0.0,31568.87568062128,-4019.927213685182,2323.8396369002785
6132,677106,30153,-4199,-600,-3607,-5012,562,677106,-3786,31348,1410,-230,5091,-7046,677105,-15032,27864,3528,1605,-3807,-8322,677105,5897,-32728,8752,-1464,8217,-8072,677147,-7344,29984,2560,-6253,-1762,9470,511,0,IMU_label_0_minheok,0.7029148150299337,0.5136134533327555,-0.3518442809052812,-0.34397323349540004,1.3417057833148645,-0.14176896682411383,-1.0227707778424375,0.0,0.0,0.0,30151.614373755696,-4208.4546210877315,-602.2046687327169
6133,677149,25985,-3536,2608,-2417,-5871,-564,677149,-6672,28104,7432,-7408,2545,-12304,677148,-14424,24369,-3256,5561,-861,-11692,677148,-8279,-28656,16568,-1713,-9053,-9662,677190,-6856,31848,1216,-7277,-8066,11828,511,0,IMU_label_0_minheok,-0.14870694805984122,-0.5441091373869299,-0.4770213026620406,-0.6740045749231889,1.6293834576294868,-0.6330311887888209,2.0387507621163086,0.0,0.0,0.0,25979.1984708684,-3543.8929283351704,2608.462953835213
6134,677192,28305,-5279,-2440,-2197,-1650,1792,677192,-8718,30729,-2772,5856,11051,-15066,677191,-10040,24656,5856,5748,2101,-16612,677191,5169,31432,12080,-1862,5351,-16286,677233,2264,-30512,4280,-8144,4578,12980,511,0,IMU_label_0_minheok,-0.24057960907974016,-0.5163638893664446,0.808535375829688,-0.14751383489470518,3.129802221991128,-0.5720726855469728,-2.0014279655298104,0.0,0.0,0.0,28299.690916183918,-5279.09721270775,-2431.755331240991
6135,677235,26569,-3064,1048,-3557,-12973,-90,677235,-7432,25284,5420,-14891,-13697,-19406,677234,-17440,25640,88,3781,-7385,-14168,677234,6841,-26792,13056,-3860,3587,-17264,677276,2472,30752,7936,-6945,-2402,12366,511,0,IMU_label_0_minheok,0.6404092186767512,-0.08789162601907312,0.27356503721820374,0.7122592681891612,0.3204928170556201,0.49563506633095594,1.758677466123355,0.0,0.0,0.0,26573.66394853674,-3066.717670345937,1039.8126783280525
6136,677278,28169,-2423,-616,-2727,-3193,-232,677278,-1614,31464,6472,-1432,5135,-16622,677277,-16840,22497,-960,2617,-5121,-22420,677277,7753,30656,10720,-1129,-5185,-12244,677319,4056,31872,6352,-6335,-1898,11902,511,0,IMU_label_0_minheok,0.20517636174783732,0.10830364857057793,-0.9461747475375055,0.22566862300408277,-2.702188039657563,-0.45242390789634856,-3.0163535184411807,0.0,0.0,0.0,28164.713053794087,-2419.2479638670916,-608.0178510846101
6137,677321,25217,-3111,-792,-3889,-9428,1664,677321,-4996,25910,6408,-6399,-1749,-21246,677320,-14584,24528,848,4803,-4195,-21922,677320,2097,-27016,11416,-3953,-357,-16590,677362,2760,32592,9632,-6237,-3834,12072,511,0,IMU_label_0_minheok,-0.8568207340100826,-0.02263719501152524,-0.2987109979151715,-0.41966358776638696,0.3391988636276433,0.5154007048849031,1.0011005546434568,0.0,0.0,0.0,25221.833536367838,-3113.8391065140236,-800.0465386723318
6138,677364,29265,-879,-144,-2421,-10552,258,677364,-17300,30446,3044,-3072,7973,-19148,677363,-22768,22209,-128,-25,-41,-19384,677363,12953,29840,12080,-1572,1169,-15618,677405,3488,32184,10120,-7929,-1474,11452,511,0,IMU_label_0_minheok,-0.2940257362236521,-0.2246837150618661,0.9264469611227676,-0.0690081361183371,3.136381140533035,-0.6135927028814899,-2.6640852478750316,0.0,0.0,0.0,29259.353247490926,-879.0417845026261,-135.98234296199308
6139,677407,25761,-2463,-2568,107,-3921,-358,677407,-7620,24176,2460,-8117,-5789,-24026,677406,-17672,21961,-3904,1864,10201,-24760,677406,1729,-25936,14328,-5669,-6079,-12494,677448,4568,31368,14560,-7694,1186,10928,511,0,IMU_label_0_minheok,0.9143407952881839,-0.16654128702970772,0.2938298213611521,0.22340310173570482,-0.22081913266304473,0.6582492893439564,0.4035828589977017,0.0,0.0,0.0,25766.999050103146,-2461.3008409937206,-2575.569322344426
6140,677450,28225,-3935,-2680,-1675,-9534,444,677450,-18360,27948,2414,-4948,10297,-21842,677449,-21312,18665,-1160,525,-8399,-19896,677449,17281,-32640,13544,-3374,1307,-14660,677491,5560,-30872,5120,-6561,-2336,9882,511,0,IMU_label_0_minheok,0.2594917404769353,0.07349414406494814,-0.9275063757867796,0.2588330934932484,-2.5979689849260645,-0.5461555901764802,-3.1392492813035124,0.0,0.0,0.0,28219.906367926425,-3930.665495589681,-2672.828015055893
6141,677493,30217,-4623,-1032,530,2411,-1916,677493,-16148,24826,1008,-9445,-3599,-24424,677492,-30976,19160,5320,1520,10871,-21418,677492,9545,-26400,10896,-4487,-5151,-11774,677534,8872,30416,9192,-7155,-1516,6946,511,0,IMU_label_0_minheok,0.8697127067278652,0.41514280503806633,0.2593588560262308,0.0631604542572435,0.9668879123858508,0.4100925099511706,0.36249423213768667,0.0,0.0,0.0,30220.90985417322,-4630.40276933929,-1037.107096109916
6142,677536,-31751,-967,-3240,-209,-3628,1096,677536,-23088,27140,8050,-4860,14129,-19464,677535,-17664,20184,1256,5814,4221,-22348,677535,13961,31184,9936,-288,1019,-12958,677577,8328,-32736,14832,-8883,-2376,4478,511,0,IMU_label_0_minheok,0.2753393674445975,0.09827411832903712,-0.9474769240162181,-0.12968388048876872,2.788932103821407,-0.5192927584213763,-2.840293632360716,0.0,0.0,0.0,-31755.866709477647,-969.940645953231,-3232.0101236267114
6143,677579,32313,-7855,-5360,-2391,-4168,2,677579,-22072,23224,210,-8597,-2207,-19992,677578,-29336,20016,1904,4835,-1057,-19984,677578,13105,-26224,12056,456,931,-11894,677620,4368,29680,14024,-3771,-80,4988,511,0,IMU_label_0_minheok,-0.7669994923393977,-0.2477920122632651,-0.1940189000756556,-0.5591668479291855,0.6400258836956347,0.020512077209118268,1.2666894033555385,0.0,0.0,0.0,32313.201140656438,-7860.855458226634,-5367.8640660993515
6144,677622,-30407,-2383,-7144,-1885,-3968,1350,677622,-23504,25266,8668,-5723,-1393,-18556,677621,32232,14937,-1424,5488,8021,-19186,677621,16081,31904,14304,-44,1909,-9576,677663,5096,30600,9336,-1069,-1634,5422,511,0,IMU_label_0_minheok,-0.12155788365478437,-0.2305256359923702,0.9599247641395862,-0.10308277869383911,-2.993238814342526,-0.2847309996752683,-2.691522228978829,0.0,0.0,0.0,-30409.754681040224,-2381.6088383673336,-7134.691574467132
6145,677665,-31663,-3335,-5528,829,-5588,270,677665,-23054,22088,5912,-3287,-307,-20130,677664,-31872,13937,-3472,2578,5813,-18702,677664,15737,-30040,10408,-2371,-4027,-4594,677706,8568,28352,10768,-433,-750,3830,511,0,IMU_label_0_minheok,0.984858345768009,-0.0779053599814367,0.13295244212505467,0.07942569980961814,-0.13804610723530958,0.27781389305093945,0.14161537047818942,0.0,0.0,0.0,-31660.3104868157,-3333.702268290756,-5537.340920482736
6146,677708,-30991,-6967,-7456,-2229,-3997,-724,677708,-25112,20124,11098,-9250,2299,-17776,677707,-29512,12705,-2880,2720,4987,-17464,677707,14553,-30640,10152,2629,-3153,-5610,677749,11144,29896,10680,-3189,-992,3118,511,0,IMU_label_0_minheok,0.11085326949180425,-0.4276256738262143,-0.8968871442623174,-0.02100681281486346,-3.0830413365541114,-0.2185474459693517,2.2453536118752266,0.0,0.0,0.0,-30993.126197924714,-6966.439786023931,-7446.443022082873
6147,677751,-30303,-4615,-8424,-2254,2135,-412,677751,-25450,19672,9224,-12353,-3087,-17602,677750,31168,12569,-3824,3608,2733,-16476,677750,17177,-28936,9840,2446,265,-4364,677792,4832,30872,11088,-2181,-1396,2952,511,0,IMU_label_0_minheok,0.30427084037763535,0.038852178960663376,0.0057925342674151805,-0.9517752940860869,0.012655169726011856,0.0775598237923023,-2.5222624060565653,0.0,0.0,0.0,-30302.240160294943,-4615.123728426727,-8433.77638579034
6148,677794,-28983,-4479,-10888,-2513,-3441,-418,677794,-30744,16526,6634,-6994,3849,-15884,677793,31232,6744,56,3320,3579,-13830,677793,18625,-29040,13616,2141,-1353,-3090,677835,8152,29912,13248,968,258,3684,511,0,IMU_label_0_minheok,-0.05834056872016981,-0.9429457012226238,0.317948334100313,-0.07974107743200606,3.081168212173195,-0.18859763934672547,-0.6447117145764878,0.0,0.0,0.0,-28984.83856629163,-4479.581699994082,-10878.384820161293
6149,677837,-26039,-3511,-10496,-1248,1861,-1326,677837,31434,12950,8150,-4020,515,-13414,677836,30752,8913,-5256,634,4399,-12076,677836,16497,-25808,12640,-1147,-2871,-776,677878,7440,28968,8192,239,-1372,3106,511,0,IMU_label_0_minheok,-0.7215519586202328,-0.11309793492231959,-0.4711431736285563,-0.4945662120190023,0.8703608853947895,0.6041220299342038,1.4894714133705516,0.0,0.0,0.0,-26033.429433231602,-3517.1706880238844,-10501.202093752829
6150,677880,-26095,-4423,-12192,232,5455,-694,677880,31810,12328,8730,-2321,-243,-9028,677879,26744,4753,-1880,785,-339,-8330,677879,16033,-27024,10608,-2375,-3361,-622,677921,10752,30840,11376,-994,1530,3694,511,0,IMU_label_0_minheok,0.3961910970012578,0.5170284253947631,-0.7586893029006774,-0.010235411805887008,2.586613168956124,-0.6317871673501154,-1.7595652984172099,0.0,0.0,0.0,-26100.791688797173,-4427.169935787625,-12185.27405317994
6151,677923,-23703,-3559,-12424,454,5551,-896,677923,30572,14218,11334,1662,4773,-5120,677922,25672,7529,-3344,-230,985,-3964,677922,17585,-27776,11808,-3509,-51,-22,677964,10784,30544,10096,371,-518,2802,511,0,IMU_label_0_minheok,0.7102407604321388,0.17160056281260194,0.4576362063384899,0.506636370300525,0.9348960340354581,0.49631181892403065,1.4936426645039704,0.0,0.0,0.0,-23698.330214467987,-3565.93786871716,-12429.121470977263
6152,677966,-21239,-5063,-12216,-700,2665,-320,677966,28092,16026,14796,2472,444,714,677965,26440,9065,-3640,-2105,-380,754,677965,19281,-30032,8256,-3465,-980,878,678007,9968,29720,10240,-263,-400,1106,511,0,IMU_label_0_minheok,-0.3121107985109203,-0.7121170515377734,0.5904131532705404,0.2165374397353979,2.3641177841582963,-0.06018496255347307,-1.3598075286654263,0.0,0.0,0.0,-21239.58985661312,-5069.866733503463,-12209.023580833202
6153,678009,-22711,-4439,-12960,1214,5965,-1128,678009,-31824,16678,13410,4287,-208,5642,678008,25032,9489,-4056,-964,148,6110,678008,16361,-28416,6520,-2467,-798,1532,678050,10016,28184,10296,1606,642,462,511,0,IMU_label_0_minheok,-0.39476283446567184,-0.38886542259232854,-0.37842326883662,-0.7414457614955565,1.1285012057179262,-0.2815764436452517,1.9841818381300753,0.0,0.0,0.0,-22713.72497730979,-4447.513936321769,-12964.032092656735
6154,678052,-24303,-3607,-11400,962,5627,-608,678052,27104,16968,10534,5251,-1658,11000,678051,30712,8873,-2952,-2204,2500,10732,678051,16769,-31184,11880,-2787,-5278,3766,678093,10912,31152,10072,2747,-773,-152,511,0,IMU_label_0_minheok,0.3506220849110668,0.6937807108085571,-0.5588622500923881,-0.2888000420780144,2.1985649395085227,0.008829017043354136,-1.360711185087015,0.0,0.0,0.0,-24302.91341804489,-3614.936605802423,-11394.240384029774
6155,678095,-25519,-4231,-10864,810,2949,-360,678095,-25676,17194,12016,6617,-4908,12558,678094,24720,8785,-2560,-5185,-1786,13954,678094,16225,-24200,8536,-5511,-1882,5342,678136,8696,29992,9000,3569,-61,-1416,511,0,IMU_label_0_minheok,0.3301624550831691,0.45643068899413874,0.3226046534583699,0.7606510480928789,1.1284681848714977,-0.5021886103439926,2.000705081834786,0.0,0.0,0.0,-25523.720382680887,-4238.76855049641,-10867.67940141235
6156,678138,-26247,-3319,-8504,976,2773,-1150,678138,-25950,18820,12664,9256,4700,16484,678137,30400,11553,-3328,-4874,2040,18292,678137,15961,-27744,4040,-486,694,3730,678179,9040,28360,10784,3036,3437,-2976,511,0,IMU_label_0_minheok,-0.13687730974807263,-0.6688490538357219,0.7013646137056099,0.20492248266300664,2.649868944729744,0.0822152031070878,-1.638889853311782,0.0,0.0,0.0,-26246.194652264232,-3323.6145316513507,-8495.384438678433
6157,678181,-28471,-3599,-6872,1608,4078,632,678181,32124,21092,10450,8008,808,19836,678180,-29304,13497,-2288,-4693,-110,18746,678180,16881,-30816,11304,688,1188,5422,678222,9416,30872,9360,4188,1523,-4422,511,0,IMU_label_0_minheok,-0.4351785544705145,-0.15336125502409304,0.05963361526683781,-0.8851800851332995,0.029495203307942596,-0.3293279827896692,2.2228373046107133,0.0,0.0,0.0,-28474.171541203523,-3599.273665171876,-6881.275603376091
6158,678224,-28879,-4151,-7096,1290,5294,1682,678224,-18576,20242,11854,6725,-1198,20150,678223,-32048,16897,-1472,-6295,-6350,19360,678223,15537,-23264,5648,1908,8700,5936,678265,8480,29752,9056,4152,3251,-6588,511,0,IMU_label_0_minheok,0.23275109222117168,0.7380988818919717,-0.5578702413014797,-0.2996961185766372,2.3806851966419704,0.18375325913702134,-1.3680958614760241,0.0,0.0,0.0,-28877.20811984971,-4157.648611890265,-7089.017485432731
6159,678267,-30983,-4191,-4656,948,4506,1624,678267,-26676,24426,7054,9674,7616,23924,678266,-30952,17137,-2064,-3641,-2558,21870,678266,16801,-31976,9848,5748,6048,8224,678308,8320,-32720,6576,3328,767,-7938,511,0,IMU_label_0_minheok,0.47587835732945016,0.15130202682039648,-0.1002926702995763,0.8605747300436172,-0.03062527028798393,-0.3638423039855106,2.1369742883110825,0.0,0.0,0.0,-30986.489869236477,-4190.7193733412805,-4665.160373661222
6160,678310,-32079,-4119,-5320,1122,7466,1320,678310,-22780,25530,6962,7138,82,23386,678309,-27176,19969,-3312,-1851,-118,23804,678309,14985,-29424,10600,3302,3800,12178,678351,7416,29480,9896,4993,-863,-11262,511,0,IMU_label_0_minheok,-0.06645083804339759,-0.7838696081018223,0.5621287458275943,0.2552332202749514,2.715142223567318,0.3314677962169682,-1.3166487586101978,0.0,0.0,0.0,-32075.808609375195,-4122.835630342891,-5311.5576454720795
6161,678353,32185,-3695,-3568,914,7430,942,678353,-15018,25500,5800,5404,1368,24468,678352,-25696,19712,344,-1183,-4532,23366,678352,14713,-27968,8568,5710,3838,14072,678394,4224,32272,6848,4499,-1481,-12480,511,0,IMU_label_0_minheok,-0.49130394913311876,-0.19958116929483805,0.07079146356748253,-0.8448528600384096,0.08383282218633147,-0.4189414720241847,2.0703108273329196,0.0,0.0,0.0,32181.010716614768,-3695.7501429456374,-3576.927109714568
6162,678396,28769,-3271,-2016,1088,7030,1124,678396,-19190,26966,1132,8606,2432,26378,678395,-24192,20304,4048,778,270,25274,678395,9537,-31240,14400,6184,2222,16016,678437,4784,30184,6808,7431,-3595,-14246,511,0,IMU_label_0_minheok,0.08607462830673097,0.7586646776639826,-0.5750194945217029,-0.29389053429273454,2.6184304110736374,0.35430600159556486,-1.3929067440992267,0.0,0.0,0.0,28772.40231480092,-3275.5952896233525,-2008.0326948410739
6163,678439,28209,-3927,-1448,698,7738,866,678439,-13342,24612,3208,5503,-4716,24584,678438,-19160,20416,1384,984,3832,23872,678438,10489,-27952,11744,4442,6028,15434,678480,2816,31616,7784,5668,1427,-15700,511,0,IMU_label_0_minheok,0.5350444952497189,0.24457184848213065,-0.032436699902817806,0.8079974378254067,0.2339429454066303,-0.44442300776399263,1.9187168283839404,0.0,0.0,0.0,28204.783758227455,-3929.05249361496,-1456.6128369018872
6164,678482,25121,-3055,-344,-164,8069,-36,678482,-12420,25678,2764,11377,-318,26238,678481,-16384,23144,2400,-2209,-3672,24234,678481,9961,-32672,8904,5344,5628,17404,678523,832,32736,2984,7364,929,-15924,511,0,IMU_label_0_minheok,0.047629343095606555,-0.8154572002161818,0.5191591167699614,0.2514653291539426,2.9335722983705903,0.477514180626624,-1.1846675942271283,0.0,0.0,0.0,25125.50687001016,-3056.7987519712983,-335.4780871701373
6165,678525,24209,-3544,520,578,10828,844,678525,-10878,24810,3882,9291,-2506,23556,678524,-19496,20841,-688,-581,-2060,24036,678524,6337,-32344,12144,3884,3406,17654,678566,240,31856,7448,7887,-4249,-16220,511,0,IMU_label_0_minheok,-0.4925766104825654,-0.21502093180450096,0.12882977582813201,-0.8333889671404968,-0.0033191445123740386,-0.5067167851515815,2.0748231362455694,0.0,0.0,0.0,24204.24074240483,-3543.9715404732256,511.42567545397145
6166,678568,24705,-2304,728,1162,13432,232,678568,-8390,27874,3880,6983,-8200,23002,678567,-15536,23088,4536,-2440,1720,22816,678567,6537,-30704,11792,4366,636,18492,678609,1016,30440,5024,6128,11653,-16320,511,0,IMU_label_0_minheok,-0.09911343758226232,0.7883173406482047,-0.5578181981081884,-0.23993989827309564,3.013519651802208,0.5107963743723588,-1.2651076090730118,0.0,0.0,0.0,24709.7941978086,-2305.092656946366,736.4848189369072
6167,678611,24521,-3600,1176,224,8467,-370,678611,-4378,25620,3246,7683,-858,20990,678610,-11664,23704,2488,-2440,3912,21814,678610,3849,-30200,12232,4336,488,18784,678652,-9576,31880,256,6737,-3885,-12968,511,0,IMU_label_0_minheok,0.5245864656004332,0.2706326615016347,-0.0774941735465052,0.8034685156891535,0.18721848261568722,-0.5424016638923169,1.9325699301487809,0.0,0.0,0.0,24515.937861845203,-3601.5632997056396,1167.7476527245528
6168,678654,24137,-3280,184,1240,9984,620,678654,-10626,27286,756,8263,-1564,18544,678653,-19040,20848,3240,-3597,-1316,19924,678653,657,-31016,16248,3073,-640,16306,678695,-3128,31832,2512,6078,1401,-9942,511,0,IMU_label_0_minheok,-0.0007514173090486609,-0.7333444988787182,0.6009976182083618,0.31781621142450467,2.693988077262836,0.4838993283166474,-1.4852985054058747,0.0,0.0,0.0,24141.56239034604,-3283.757081262534,191.8255555035769
6169,678697,25289,-1376,696,3186,8507,-44,678697,-3298,27306,4306,7367,-5018,10812,678696,-10976,26520,704,-4642,7498,12780,678696,137,-29584,15200,-942,1690,12128,678738,-8464,29752,1648,1288,2739,-6256,511,0,IMU_label_0_minheok,-0.30406569556183066,-0.3088531435790541,0.11381817297112415,-0.8939794248109694,-0.020013555257127787,-0.6705705752339685,2.4928634094683075,0.0,0.0,0.0,25282.90582294122,-1375.846242341209,688.3183498660067
6170,678740,27657,-3872,424,3388,8215,-386,678740,-3352,30434,6834,6336,5684,7978,678739,-12008,25289,-424,-1782,32,9794,678739,-2223,-30712,11912,93,-2702,8380,678781,-5912,32641,-1336,2174,2569,-860,511,0,IMU_label_0_minheok,-0.029690825759434606,0.7013984532099241,-0.6334390011868074,-0.3254438453495604,2.7011543542899044,0.5168525612439218,-1.5872655310159274,0.0,0.0,0.0,27661.845919552987,-3875.6348098170806,431.71204288772697
